Cut the Rope Free,com.zeptolab.ctr.ads,free.webp,the original one! (don't download the newer versions..),10,ic-onesignal-large-icon-default-1.png,ic-onesignal-large-icon-default.png,icon-105.png,icon-125.png,icon-14.png,icon-41.png,icon-46.png,icon-52.png,icon-63.png,icon-69.png,icon-75.png,icon-background-13.png,icon-background-14.png,icon-background-41.png,icon-background-45.png,icon-background-46.png,icon-background-51.png,icon-background-52.png,icon-foreground-13.png,icon-foreground-14.png,icon-foreground-41.png,icon-foreground-45.png,icon-foreground-46.png,icon-foreground-51.png,icon-foreground-52.png
,v3.48.0,fabric.webp,https://cut-the-rope.en.uptodown.com/android/download/102569459,,,
,,,http://cut-the-rope-full-free.apk.watch/3.48.0/2142384,,,
,v3.47.0,fabric.webp,https://cut-the-rope.en.uptodown.com/android/download/1060325511,,,
,,,http://cut-the-rope-full-free.apk.watch/3.47.0/2142098,,,
,v3.46.0,fabric.webp,https://cut-the-rope.en.uptodown.com/android/download/122032143,,,
,,,https://downzen.com/en/android/cut-the-rope-full-free/download/3460/,,,
,,,http://cut-the-rope-full-free.apk.watch/3.46.0/2140925,,,
,v3.45.0,fabric.webp,https://cut-the-rope.en.uptodown.com/android/download/88656422,,,
,,,https://downzen.com/en/android/cut-the-rope-full-free/download/3450/,,,
,,,http://cut-the-rope-full-free.apk.watch/3.45.0/2139364,,,
,v3.44.0,fabric.webp,https://cut-the-rope.en.uptodown.com/android/download/89831860,,,
,,,https://downzen.com/en/android/cut-the-rope-full-free/download/3440/,,,
,,,http://cut-the-rope-full-free.apk.watch/3.44.0/2139198,,,
,v3.43.0,fabric.webp,https://cut-the-rope.en.uptodown.com/android/download/87969937,,,
,,,https://downzen.com/en/android/cut-the-rope-full-free/download/3430/,,,
,v3.41.0,fabric.webp,https://cut-the-rope.en.uptodown.com/android/download/93785201,,,
,,,https://downzen.com/en/android/cut-the-rope-full-free/download/3410/,,,
,v3.40.0,fabric.webp,https://cut-the-rope.en.uptodown.com/android/download/86885257,,,
,,,https://downzen.com/en/android/cut-the-rope-full-free/download/3400/,,,
,,,http://cut-the-rope-full-free.apk.watch/3.40.0,,,
,v3.39.0,fabric.webp,https://cut-the-rope.en.uptodown.com/android/download/83146816,,,
,,,https://downzen.com/en/android/cut-the-rope-full-free/download/3390/,,,
,,,http://cut-the-rope-full-free.apk.watch/3.39.0/2136961,,,
,v3.38.0,fabric.webp,https://cut-the-rope.en.uptodown.com/android/download/81079900,,,
,v3.37.0,fabric.webp,https://cut-the-rope.en.uptodown.com/android/download/77192788,,,
,v3.36.0,fabric.webp,https://cut-the-rope.en.uptodown.com/android/download/75679957,,,
