Cut the Rope,com.chillingo.cuttherope,free.webp,the original iOS classic — once paid, later free,10
,v1.7.0,,https://archive.org/download/com-zeptolab-ctrexperiments-ios4-3-clutch-2-0-4-ipa/com.zeptolab.ctrexperiments-iOS4.3-%28Clutch-2.0.4%29.ipa
,v1.7.2,,https://archive.org/download/cut-the-rope_202301/Cut_the_Rope_Experiments__v1.7.2_LP_os50_-Locophone-ICPDA.rc318.ipa
,v1.7.6,,https://archive.org/download/cut-the-rope_202301/Cut_the_Rope_Experiments_1.7.6.ipa
+ Cut the Rope Experiments HD,com.zeptolab.ctrexperimentshd,experiments.webp,,6
,v1.1.1,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Experiments%20HD/Cut%20the%20Rope%20Experiments%20HD%20v1.1.1%20%28iOS%203.2%2B%29.ipa
,v1.2.1,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Experiments%20HD/Cut%20the%20Rope%20Experiments%20HD%20v1.2.1%20%28iOS%203.2%2B%29.ipa
,,,https://archive.org/download/ctrex/Cut%20the%20Rope%20Experiments%20HD%201.2.1.ipa
,v1.3,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Experiments%20HD/Cut%20the%20Rope%20Experiments%20HD%20v1.3%20%28iOS%203.2%2B%29.ipa
,v1.4.1,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Experiments%20HD/Cut%20the%20Rope%20Experiments%20HD%20v1.4.1%20%28iOS%203.2%2B%29.ipa
,v1.5.1,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Experiments%20HD/Cut%20the%20Rope%20Experiments%20HD%20v1.5.1%20%28iOS%204.3%2B%29.ipa
,v1.6.2,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Experiments%20HD/Cut%20the%20Rope%20Experiments%20HD%20v1.6.2%20%28iOS%204.3%2B%29.ipa
,,,https://archive.org/download/Cut_the_Rope__Experiments_HD_1.6.2_ios_4.3/Cut_the_Rope__Experiments_HD_1.6.2_ios_4.3.ipa
,v1.7,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Experiments%20HD/Cut%20the%20Rope%20Experiments%20HD%20Free%20v1.7%20%28iOS%204.3%2B%29.ipa
,v1.7.3,,https://archive.org/download/Cut_the_Rope__Experiments_HD_1.7.3_ios_5.0/Cut_the_Rope__Experiments_HD_1.7.3_ios_5.0.ipa
,v1.7.4,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Experiments%20HD/Cut%20the%20Rope%20Experiments%20HD%20v1.7.4%20%28iOS%205.0%2B%29.ipa
,v1.7.6,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Experiments%20HD/Cut%20the%20Rope%20Experiments%20HD%20v1.7.6%20%28iOS%206.0%2B%29.ipa
,,,https://archive.org/download/Cut_the_Rope__Experiments_HD_1.7.6_ios_6.0/Cut_the_Rope__Experiments_HD_1.7.6_ios_6.0.ipa
,v1.8.2,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Experiments%20HD/Cut%20The%20Rope%20Experiments%20HD%20Free%20v1.8.2%20%28iOS%206.0%2B%29%20%5B64-bit%20support%5D.ipa
Cut the Rope 2,com.zeptolab.cuttherope2ios,ctr2.webp,,9
,v1.0,,https://archive.org/download/cut-the-rope-2-v-1.0/Cut%20the%20Rope%202-v1.0-Thomas_xxxxx.ipa
,v1.0.1,,https://archive.org/download/Cut_the_Rope_2_1.0.1_ios_4.3/Cut_the_Rope_2_1.0.1_ios_4.3.ipa
,v1.6.9,,https://archive.org/download/cut_the_rope_2_h7_ipa_1.6.9_ios_6.0/Cut_the_Rope_2_h7_ipa_1.6.9_ios_6.0.ipa
,,,https://iosvizor.com/games/puzzle/cut-the-rope-2/download/v1.6.9-ipa/
,v1.19.3,,https://archive.org/download/cut-the-rope-2-v-1.19.3-hs/Cut%20The%20Rope%202%20v1.19.3%20HS.ipa
Cut the Rope: Time Travel,com.zeptolab.cutttheropetimetravel,timetravel.webp,,7
,v1.0,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Time%20Travel%20HD/Cut%20the%20Rope%20Time%20Travel%20HD%20v1.0%20%28iOS%204.3%2B%29.ipa
,,,https://archive.org/download/Cut_the_Rope__Time_Travel_1.0_ios_4.3/Cut_the_Rope__Time_Travel_1.0_ios_4.3.ipa
,v1.1.2,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Time%20Travel%20HD/Cut%20the%20Rope%20Time%20Travel%20HD%20v1.1.2%20%28iOS%204.3%2B%29.ipa
,v1.2.1,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Time%20Travel%20HD/Cut%20the%20Rope%20Time%20Travel%20HD%20v1.2.1%20%28iOS%204.3%2B%29.ipa
,,,https://archive.org/download/Cut_the_Rope__Time_Travel_1.2.1_ios_4.3/Cut_the_Rope__Time_Travel_1.2.1_ios_4.3.ipa
,v1.3.2,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Time%20Travel%20HD/Cut%20the%20Rope%20Time%20Travel%20HD%20v1.3.2%20%28iOS%204.3%2B%29.ipa
,v1.4.2,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Time%20Travel%20HD/Cut%20the%20Rope%20Time%20Travel%20HD%20v1.4.2%20%28iOS%205.0%2B%29.ipa
,v1.4.3,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Time%20Travel%20HD/Cut%20the%20Rope%20Time%20Travel%20HD%20v1.4.3%20%28iOS%206.0%2B%29.ipa
,,,https://archive.org/download/cut-the-rope_202301/Cut_the_Rope_Time_Travel__v1.4.3_3GS_LP_os60_-Locophone-ICPDA.rc323.ipa
,,,https://archive.org/download/CutTheRopeTimeTravelV1.4.33GSLPOs60LocophoneICPDA.rc323/Cut_the_Rope_Time_Travel__v1.4.3_3GS_LP_os60_-Locophone-ICPDA.rc323.ipa
,v1.5.0,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Time%20Travel%20HD/Cut%20the%20Rope%20Time%20Travel%20HD%20v1.5.0%20%28iOS%206.0%2B%29.ipa
,,,https://archive.org/download/cut-the-rope_202301/Cut%20the%20Rope%20Time%20Travel%20HD-v1.5.0.ipa
,,,https://archive.org/download/Cut_the_Rope__Time_Travel_HD_1.5.0_ios_6.0/Cut_the_Rope__Time_Travel_HD_1.5.0_ios_6.0.ipa
,v1.9.0,,https://archive.org/download/cut-the-rope-time-travel-v-1.9.0-hs/Cut%20The%20Rope%20TimeTravel%20v1.9.0%20HS.ipa
,v1.18.0,,https://archive.org/download/Cut_the_Rope__Time_Travel_1.18.0_ios_13.0/Cut_the_Rope__Time_Travel_1.18.0_ios_13.0.ipa
,,,https://archive.org/download/com.zeptolab.timetravel/94ca6c772af660be444a82082abc4e4f.ipa
+ Cut the Rope: Time Travel HD,com.zeptolab.cutttheropetimetravelhd,timetravel.webp,,5
,v1.2.1,,https://archive.org/download/Cut_the_Rope__Time_Travel_HD_1.2.1_ios_4.3/Cut_the_Rope__Time_Travel_HD_1.2.1_ios_4.3.ipa
